Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2014-01-23 20:00:00,6.0,22.0,0.7,0.7010309278350515,19619.0,16500.0,20350.0,Miami Heat,Los Angeles Lakers,0.0,3.0,Thursday,January,19608.0
2014-01-23 22:30:00,3.0,17.0,0.7380952380952381,0.3896103896103896,19998.0,20636.0,20618.0,Portland Trail Blazers,Denver Nuggets,0.0,3.0,Thursday,January,20066.0
2014-01-24 19:00:00,6.0,24.0,0.2619047619047619,0.2368421052631579,16713.0,12632.0,18846.0,Orlando Magic,Los Angeles Lakers,0.0,2.0,Friday,January,16101.0
2014-01-24 19:00:00,7.0,5.0,0.5641025641025641,0.3947368421052632,19286.0,12008.0,20856.0,Philadelphia 76ers,Toronto Raptors,0.0,3.0,Friday,January,11489.0
2014-01-24 19:30:00,5.0,6.0,0.7674418604651163,0.5925925925925926,19262.0,16631.0,19287.0,Atlanta Hawks,San Antonio Spurs,0.0,3.0,Friday,January,17601.0
2014-01-24 19:30:00,15.0,13.0,0.7674418604651163,0.6463414634146342,18624.0,14890.0,18624.0,Boston Celtics,Oklahoma City Thunder,0.0,5.0,Friday,January,18624.0
2014-01-24 19:30:00,4.0,12.0,0.5454545454545454,0.5476190476190477,15482.0,17732.0,17732.0,Brooklyn Nets,Dallas Mavericks,0.0,2.0,Friday,January,16110.0
2014-01-24 19:30:00,1.0,3.0,0.20512820512820512,0.7866666666666666,16890.0,15353.0,20562.0,Cleveland Cavaliers,Milwaukee Bucks,0.0,1.0,Friday,January,17147.0
2014-01-24 20:00:00,2.0,29.0,0.6744186046511628,0.8,21626.0,18392.0,22261.0,Chicago Bulls,Los Angeles Clippers,0.0,4.0,Friday,January,21755.0
2014-01-24 20:00:00,3.0,13.0,0.5121951219512195,0.7073170731707317,16488.0,0.0,18523.0,Houston Rockets,Memphis Grizzlies,0.0,4.0,Friday,January,16998.0
2014-01-24 21:00:00,3.0,22.0,0.4878048780487805,0.2857142857142857,16465.0,18055.0,18422.0,Phoenix Suns,Washington Wizards,0.0,3.0,Friday,January,16198.0
2014-01-25 19:00:00,2.0,7.0,0.55,0.3947368421052632,18179.0,16121.0,20457.0,Toronto Raptors,Los Angeles Clippers,0.0,3.0,Saturday,January,19800.0
2014-01-25 19:30:00,15.0,5.0,0.30952380952380953,0.3947368421052632,11489.0,13986.0,20856.0,Philadelphia 76ers,Oklahoma City Thunder,0.0,1.0,Saturday,January,19217.0
2014-01-25 20:00:00,13.0,3.0,0.5238095238095238,0.7222222222222222,17485.0,18119.0,18119.0,Memphis Grizzlies,Houston Rockets,0.0,4.0,Saturday,January,17512.0
2014-01-25 21:00:00,7.0,3.0,0.7804878048780488,0.5487804878048781,18486.0,16263.0,19155.0,Denver Nuggets,Indiana Pacers,0.0,3.0,Saturday,January,19155.0
2014-01-25 21:00:00,3.0,4.0,0.4761904761904762,0.5,16387.0,17513.0,19911.0,Utah Jazz,Washington Wizards,0.0,2.0,Saturday,January,17754.0
2014-01-25 22:00:00,1.0,17.0,0.7441860465116279,0.3896103896103896,20066.0,20604.0,20618.0,Portland Trail Blazers,Minnesota Timberwolves,0.0,3.0,Saturday,January,20006.0
2014-01-26 13:00:00,5.0,22.0,0.75,0.7010309278350515,19608.0,15226.0,20350.0,Miami Heat,San Antonio Spurs,0.0,2.0,Sunday,January,19683.0
2014-01-26 15:30:00,6.0,4.0,0.375,0.625,19812.0,18320.0,19812.0,New York Knicks,Los Angeles Lakers,0.0,1.0,Sunday,January,19812.0
2014-01-26 18:00:00,22.0,3.0,0.5714285714285714,0.7866666666666666,17147.0,12037.0,20562.0,Cleveland Cavaliers,Phoenix Suns,0.0,3.0,Sunday,January,15872.0
