Time,Curr Win %,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2005-05-05 19:00:00,0.5324675324675324,18345.0,Indiana Pacers,Boston Celtics,1.0,3.0,Thursday,May,18345.0
2005-05-05 21:30:00,0.6052631578947368,18292.0,Houston Rockets,Dallas Mavericks,1.0,2.0,Thursday,May,18215.0
2005-05-06 20:00:00,0.5131578947368421,20173.0,Washington Wizards,Chicago Bulls,1.0,4.0,Friday,May,20173.0
2005-05-07 19:00:00,0.5384615384615384,18624.0,Boston Celtics,Indiana Pacers,1.0,3.0,Saturday,May,18624.0
2005-05-07 21:30:00,0.5974025974025974,20915.0,Dallas Mavericks,Houston Rockets,1.0,1.0,Saturday,May,20884.0
2005-05-08 15:30:00,0.5064935064935064,20291.0,Miami Heat,Washington Wizards,1.0,4.0,Sunday,May,20151.0
2005-05-09 22:30:00,0.75,18422.0,Phoenix Suns,Dallas Mavericks,1.0,5.0,Monday,May,18422.0
2005-05-10 19:00:00,0.5,20291.0,Miami Heat,Washington Wizards,1.0,3.0,Tuesday,May,20205.0
2005-05-11 22:30:00,0.7402597402597403,18422.0,Phoenix Suns,Dallas Mavericks,1.0,4.0,Wednesday,May,18422.0
2005-05-12 20:00:00,0.4936708860759494,20173.0,Washington Wizards,Miami Heat,1.0,2.0,Thursday,May,20173.0
2005-05-13 19:00:00,0.5432098765432098,18345.0,Indiana Pacers,Detroit Pistons,1.0,3.0,Friday,May,18345.0
2005-05-13 21:30:00,0.7435897435897436,20915.0,Dallas Mavericks,Phoenix Suns,1.0,4.0,Friday,May,20896.0
2005-05-14 20:00:00,0.4875,20173.0,Washington Wizards,Miami Heat,1.0,1.0,Saturday,May,20173.0
2005-05-15 15:30:00,0.5365853658536586,18345.0,Indiana Pacers,Detroit Pistons,1.0,3.0,Sunday,May,18345.0
2005-05-15 21:30:00,0.7341772151898734,20915.0,Dallas Mavericks,Phoenix Suns,1.0,3.0,Sunday,May,20894.0
2005-05-18 21:00:00,0.7375,18422.0,Phoenix Suns,Dallas Mavericks,1.0,3.0,Wednesday,May,18422.0
2005-05-19 20:00:00,0.5238095238095238,18345.0,Indiana Pacers,Detroit Pistons,1.0,2.0,Thursday,May,18345.0
2005-05-20 21:00:00,0.7407407407407407,20915.0,Dallas Mavericks,Phoenix Suns,1.0,3.0,Friday,May,20915.0
2005-05-22 15:30:00,0.7105263157894737,18422.0,Phoenix Suns,San Antonio Spurs,1.0,5.0,Sunday,May,18422.0
2005-05-23 20:00:00,0.7236842105263158,20291.0,Miami Heat,Detroit Pistons,1.0,4.0,Monday,May,20203.0
2005-05-24 21:00:00,0.7142857142857143,18422.0,Phoenix Suns,San Antonio Spurs,1.0,5.0,Tuesday,May,18422.0
2005-05-25 20:00:00,0.7272727272727273,20291.0,Miami Heat,Detroit Pistons,1.0,4.0,Wednesday,May,20228.0
2005-05-28 21:00:00,0.7179487179487181,18797.0,San Antonio Spurs,Phoenix Suns,1.0,5.0,Saturday,May,18797.0
2005-05-30 20:30:00,0.7088607594936709,18797.0,San Antonio Spurs,Phoenix Suns,1.0,4.0,Monday,May,18797.0
2005-06-01 21:00:00,0.7125,18422.0,Phoenix Suns,San Antonio Spurs,1.0,4.0,Wednesday,June,18422.0
2005-06-02 20:00:00,0.725,20291.0,Miami Heat,Detroit Pistons,1.0,3.0,Thursday,June,20225.0
2005-06-06 20:00:00,0.7073170731707317,20291.0,Miami Heat,Detroit Pistons,1.0,2.0,Monday,June,20241.0
2005-06-09 21:00:00,0.7160493827160493,18797.0,San Antonio Spurs,Detroit Pistons,1.0,4.0,Thursday,June,18797.0
2005-06-12 21:00:00,0.7195121951219512,18797.0,San Antonio Spurs,Detroit Pistons,1.0,4.0,Sunday,June,18797.0
2005-06-21 21:00:00,0.6976744186046512,18797.0,San Antonio Spurs,Detroit Pistons,1.0,2.0,Tuesday,June,18797.0
2005-06-23 21:00:00,0.7011494252873564,18797.0,San Antonio Spurs,Detroit Pistons,1.0,2.0,Thursday,June,18797.0
2005-11-01 19:00:00,0.0,20652.0,Philadelphia 76ers,Milwaukee Bucks,0.0,0.0,Tuesday,November,17705.0
2005-11-01 20:00:00,1.0,18797.0,San Antonio Spurs,Denver Nuggets,0.0,1.0,Tuesday,November,18797.0
2005-11-01 22:30:00,0.0,18422.0,Phoenix Suns,Dallas Mavericks,0.0,0.0,Tuesday,November,17961.0
2005-11-02 19:00:00,1.0,19973.0,Toronto Raptors,Washington Wizards,0.0,1.0,Wednesday,November,18106.0
2005-11-02 19:30:00,0.0,18624.0,Boston Celtics,New York Knicks,0.0,0.0,Wednesday,November,18624.0
2005-11-02 20:00:00,0.0,19356.0,Minnesota Timberwolves,Portland Trail Blazers,0.0,0.0,Wednesday,November,16799.0
2005-11-02 20:00:00,1.0,18119.0,Memphis Grizzlies,Miami Heat,0.0,1.0,Wednesday,November,18119.0
2005-11-02 20:30:00,0.0,18291.0,Houston Rockets,Sacramento Kings,0.0,0.0,Wednesday,November,16457.0
2005-11-02 21:00:00,1.0,19911.0,Utah Jazz,Dallas Mavericks,0.0,1.0,Wednesday,November,18249.0
2005-11-02 22:30:00,1.0,19667.0,Denver Nuggets,Los Angeles Lakers,0.0,1.0,Wednesday,November,19245.0
2005-11-03 20:00:00,0.5,20294.0,Miami Heat,Indiana Pacers,0.0,1.0,Thursday,November,20128.0
2005-11-03 22:30:00,0.5,18997.0,Los Angeles Lakers,Phoenix Suns,0.0,1.0,Thursday,November,18997.0
2005-11-04 19:30:00,1.0,18624.0,Boston Celtics,Detroit Pistons,0.0,2.0,Friday,November,16642.0
2005-11-04 20:00:00,1.0,18797.0,San Antonio Spurs,Cleveland Cavaliers,0.0,2.0,Friday,November,18797.0
2005-11-04 21:00:00,0.0,19667.0,Denver Nuggets,Portland Trail Blazers,0.0,0.0,Friday,November,15595.0
2005-11-04 22:30:00,1.0,20154.0,Los Angeles Clippers,Atlanta Hawks,0.0,1.0,Friday,November,16813.0
2005-11-05 19:00:00,1.0,20173.0,Washington Wizards,Orlando Magic,0.0,3.0,Saturday,November,20173.0
2005-11-05 20:00:00,0.3333333333333333,18345.0,Indiana Pacers,Philadelphia 76ers,0.0,1.0,Saturday,November,18345.0
2005-11-05 20:00:00,0.6666666666666666,18119.0,Memphis Grizzlies,Cleveland Cavaliers,0.0,2.0,Saturday,November,17368.0
2005-11-05 20:30:00,0.6666666666666666,20986.0,Dallas Mavericks,San Antonio Spurs,0.0,2.0,Saturday,November,20468.0
2005-11-05 21:00:00,0.6666666666666666,19911.0,Utah Jazz,Phoenix Suns,0.0,2.0,Saturday,November,18608.0
2005-11-05 22:00:00,0.3333333333333333,19454.0,Portland Trail Blazers,Atlanta Hawks,0.0,1.0,Saturday,November,18918.0
2005-11-05 22:30:00,0.5,20154.0,Los Angeles Clippers,Minnesota Timberwolves,0.0,1.0,Saturday,November,16212.0
2005-11-06 20:00:00,0.5,18422.0,Phoenix Suns,Sacramento Kings,0.0,1.0,Sunday,November,17298.0
2005-11-06 21:30:00,0.6666666666666666,18997.0,Los Angeles Lakers,Denver Nuggets,0.0,2.0,Sunday,November,18997.0
2005-11-07 19:00:00,0.0,19973.0,Toronto Raptors,Cleveland Cavaliers,0.0,0.0,Monday,November,18281.0
2005-11-07 20:00:00,0.6666666666666666,19356.0,Minnesota Timberwolves,Los Angeles Clippers,0.0,2.0,Monday,November,11791.0
2005-11-07 20:30:00,0.75,22584.0,Chicago Bulls,San Antonio Spurs,0.0,3.0,Monday,November,21827.0
2005-11-08 19:00:00,0.75,19718.0,Atlanta Hawks,Los Angeles Lakers,0.0,3.0,Tuesday,November,19523.0
2005-11-08 20:30:00,0.25,18291.0,Houston Rockets,Orlando Magic,0.0,1.0,Tuesday,November,14616.0
2005-11-09 19:00:00,0.5,20652.0,Philadelphia 76ers,Dallas Mavericks,0.0,2.0,Wednesday,November,13392.0
2005-11-09 19:00:00,0.75,20173.0,Washington Wizards,Los Angeles Clippers,0.0,3.0,Wednesday,November,13736.0
2005-11-09 19:30:00,0.5,18624.0,Boston Celtics,Memphis Grizzlies,0.0,2.0,Wednesday,November,15086.0
2005-11-09 20:00:00,0.75,19356.0,Minnesota Timberwolves,Los Angeles Lakers,0.0,3.0,Wednesday,November,15192.0
2005-11-09 20:00:00,0.25,18345.0,Indiana Pacers,Miami Heat,0.0,1.0,Wednesday,November,17586.0
2005-11-09 20:30:00,0.6,22584.0,Chicago Bulls,Golden State Warriors,0.0,3.0,Wednesday,November,19723.0
2005-11-09 22:00:00,0.5,19454.0,Portland Trail Blazers,New York Knicks,0.0,2.0,Wednesday,November,12296.0
2005-11-09 22:30:00,0.25,19667.0,Denver Nuggets,Sacramento Kings,0.0,1.0,Wednesday,November,12371.0
2005-11-10 19:00:00,0.8,19718.0,Atlanta Hawks,Los Angeles Clippers,0.0,4.0,Thursday,November,13850.0
2005-11-10 20:00:00,0.4,20294.0,Miami Heat,Houston Rockets,0.0,2.0,Thursday,November,19600.0
2005-11-10 22:30:00,0.4,18422.0,Phoenix Suns,Detroit Pistons,0.0,2.0,Thursday,November,17633.0
2005-11-11 19:00:00,0.75,19973.0,Toronto Raptors,Utah Jazz,0.0,3.0,Friday,November,15617.0
2005-11-11 19:30:00,0.8,18624.0,Boston Celtics,San Antonio Spurs,0.0,4.0,Friday,November,18624.0
2005-11-11 19:30:00,0.4,20562.0,Cleveland Cavaliers,Memphis Grizzlies,0.0,2.0,Friday,November,16554.0
2005-11-11 20:00:00,0.6,20652.0,Philadelphia 76ers,Los Angeles Lakers,0.0,3.0,Friday,November,20292.0
2005-11-11 22:30:00,0.4,19454.0,Portland Trail Blazers,Detroit Pistons,0.0,2.0,Friday,November,17181.0
2005-11-12 19:00:00,0.8,20173.0,Washington Wizards,San Antonio Spurs,0.0,4.0,Saturday,November,20173.0
2005-11-12 19:00:00,0.5,19718.0,Atlanta Hawks,Memphis Grizzlies,0.0,3.0,Saturday,November,15949.0
2005-11-12 20:30:00,0.6,22584.0,Chicago Bulls,Utah Jazz,0.0,3.0,Saturday,November,22272.0
2005-11-12 21:00:00,0.5,18422.0,Phoenix Suns,Golden State Warriors,0.0,3.0,Saturday,November,16562.0
2005-11-13 18:00:00,0.25,18624.0,Boston Celtics,Houston Rockets,0.0,1.0,Sunday,November,16238.0
2005-11-13 18:00:00,0.6666666666666666,20652.0,Philadelphia 76ers,Los Angeles Clippers,0.0,4.0,Sunday,November,14550.0
2005-11-13 21:00:00,0.6,19667.0,Denver Nuggets,Minnesota Timberwolves,0.0,3.0,Sunday,November,16545.0
2005-11-14 20:00:00,0.5714285714285714,18119.0,Memphis Grizzlies,Los Angeles Lakers,0.0,3.0,Monday,November,16671.0
2005-11-14 21:00:00,0.5,19911.0,Utah Jazz,New York Knicks,0.0,2.0,Monday,November,16166.0
2005-11-15 19:00:00,0.6666666666666666,20562.0,Cleveland Cavaliers,Washington Wizards,0.0,3.0,Tuesday,November,17685.0
2005-11-15 19:00:00,0.0,20652.0,Philadelphia 76ers,Toronto Raptors,0.0,0.0,Tuesday,November,12211.0
2005-11-15 20:00:00,0.5,19356.0,Minnesota Timberwolves,Houston Rockets,0.0,2.0,Tuesday,November,14091.0
2005-11-15 20:30:00,0.375,20986.0,Dallas Mavericks,Denver Nuggets,0.0,2.0,Tuesday,November,20189.0
2005-11-15 20:30:00,0.7142857142857143,18797.0,San Antonio Spurs,Atlanta Hawks,0.0,3.0,Tuesday,November,18797.0
2005-11-15 22:30:00,0.6,20154.0,Los Angeles Clippers,Milwaukee Bucks,0.0,3.0,Tuesday,November,14938.0
2005-11-16 19:00:00,0.0,19973.0,Toronto Raptors,Philadelphia 76ers,0.0,0.0,Wednesday,November,16490.0
2005-11-16 21:00:00,0.42857142857142855,18422.0,Phoenix Suns,Memphis Grizzlies,0.0,2.0,Wednesday,November,15808.0
2005-11-16 22:00:00,0.25,18997.0,Los Angeles Lakers,New York Knicks,0.0,2.0,Wednesday,November,18997.0
2005-11-16 22:00:00,0.5,19454.0,Portland Trail Blazers,Chicago Bulls,0.0,3.0,Wednesday,November,12368.0
2005-11-17 19:00:00,0.5714285714285714,19356.0,Minnesota Timberwolves,Washington Wizards,0.0,2.0,Thursday,November,13683.0
2005-11-17 20:30:00,0.6666666666666666,20986.0,Dallas Mavericks,Atlanta Hawks,0.0,3.0,Thursday,November,20148.0
2005-11-17 21:30:00,0.75,18797.0,San Antonio Spurs,Houston Rockets,0.0,4.0,Thursday,November,18797.0
2005-11-18 19:00:00,0.16666666666666666,20562.0,Cleveland Cavaliers,Orlando Magic,0.0,1.0,Friday,November,18591.0
2005-11-18 19:30:00,0.6666666666666666,20294.0,Miami Heat,Philadelphia 76ers,0.0,4.0,Friday,November,20068.0
2005-11-18 19:30:00,0.0,18624.0,Boston Celtics,Toronto Raptors,0.0,0.0,Friday,November,17002.0
2005-11-18 21:00:00,0.2222222222222222,19667.0,Denver Nuggets,New York Knicks,0.0,2.0,Friday,November,18218.0
2005-11-18 21:00:00,0.375,18422.0,Phoenix Suns,Utah Jazz,0.0,1.0,Friday,November,16332.0
2005-11-18 21:30:00,0.2857142857142857,18291.0,Houston Rockets,Detroit Pistons,0.0,1.0,Friday,November,18189.0
2005-11-18 22:00:00,0.42857142857142855,19454.0,Portland Trail Blazers,Golden State Warriors,0.0,3.0,Friday,November,14817.0
2005-11-18 22:30:00,0.4444444444444444,18997.0,Los Angeles Lakers,Los Angeles Clippers,0.0,1.0,Friday,November,18997.0
2005-11-19 19:00:00,0.6,20652.0,Philadelphia 76ers,Cleveland Cavaliers,0.0,3.0,Saturday,November,18908.0
2005-11-19 20:30:00,0.8888888888888888,20986.0,Dallas Mavericks,Detroit Pistons,0.0,4.0,Saturday,November,20337.0
2005-11-19 20:30:00,0.7777777777777778,18797.0,San Antonio Spurs,Phoenix Suns,0.0,4.0,Saturday,November,18797.0
2005-11-19 21:00:00,0.3333333333333333,19911.0,Utah Jazz,Memphis Grizzlies,0.0,0.0,Saturday,November,16356.0
2005-11-20 13:00:00,0.125,19973.0,Toronto Raptors,Miami Heat,0.0,1.0,Sunday,November,17594.0
2005-11-20 15:30:00,0.7777777777777778,20154.0,Los Angeles Clippers,Golden State Warriors,0.0,4.0,Sunday,November,15712.0
2005-11-20 19:00:00,0.6666666666666666,18345.0,Indiana Pacers,Houston Rockets,0.0,3.0,Sunday,November,16024.0
2005-11-20 21:00:00,0.6,19667.0,Denver Nuggets,Memphis Grizzlies,0.0,4.0,Sunday,November,16072.0
2005-11-20 21:30:00,0.4,18997.0,Los Angeles Lakers,Chicago Bulls,0.0,1.0,Sunday,November,18997.0
2005-11-21 21:00:00,0.4,19911.0,Utah Jazz,Milwaukee Bucks,0.0,1.0,Monday,November,16176.0
2005-11-22 19:00:00,0.7777777777777778,20562.0,Cleveland Cavaliers,Boston Celtics,0.0,5.0,Tuesday,November,17139.0
2005-11-22 19:00:00,0.5,20173.0,Washington Wizards,Denver Nuggets,0.0,1.0,Tuesday,November,15980.0
2005-11-22 20:00:00,0.4444444444444444,18119.0,Memphis Grizzlies,Portland Trail Blazers,0.0,2.0,Tuesday,November,14555.0
2005-11-22 20:30:00,0.2222222222222222,20986.0,Dallas Mavericks,Houston Rockets,0.0,1.0,Tuesday,November,20304.0
2005-11-22 21:00:00,0.1111111111111111,18422.0,Phoenix Suns,Toronto Raptors,0.0,1.0,Tuesday,November,16259.0
2005-11-23 19:00:00,0.4444444444444444,19718.0,Atlanta Hawks,Boston Celtics,0.0,2.0,Wednesday,November,14288.0
2005-11-23 19:30:00,0.5454545454545454,18291.0,Houston Rockets,Phoenix Suns,0.0,3.0,Wednesday,November,18059.0
2005-11-23 19:30:00,0.4,20294.0,Miami Heat,Portland Trail Blazers,0.0,2.0,Wednesday,November,19600.0
2005-11-23 22:30:00,0.1,20154.0,Los Angeles Clippers,Toronto Raptors,0.0,1.0,Wednesday,November,15927.0
2005-11-24 20:00:00,0.7142857142857143,18345.0,Indiana Pacers,Cleveland Cavaliers,0.0,3.0,Thursday,November,17243.0
2005-11-25 20:00:00,0.625,18345.0,Indiana Pacers,Atlanta Hawks,0.0,3.0,Friday,November,15596.0
2005-11-25 20:00:00,0.5833333333333334,18119.0,Memphis Grizzlies,Houston Rockets,0.0,3.0,Friday,November,18119.0
2005-11-25 20:00:00,0.4444444444444444,20294.0,Miami Heat,Dallas Mavericks,0.0,3.0,Friday,November,20246.0
2005-11-25 20:00:00,0.625,19356.0,Minnesota Timberwolves,Milwaukee Bucks,0.0,3.0,Friday,November,17422.0
2005-11-25 20:30:00,0.75,18797.0,San Antonio Spurs,Chicago Bulls,0.0,4.0,Friday,November,18797.0
2005-11-25 21:00:00,0.7272727272727273,19667.0,Denver Nuggets,Los Angeles Clippers,0.0,4.0,Friday,November,18142.0
2005-11-25 21:00:00,0.3636363636363637,19911.0,Utah Jazz,Golden State Warriors,0.0,1.0,Friday,November,18000.0
2005-11-26 19:30:00,0.6666666666666666,20562.0,Cleveland Cavaliers,Minnesota Timberwolves,0.0,3.0,Saturday,November,20562.0
2005-11-26 20:30:00,0.16666666666666666,18291.0,Houston Rockets,Chicago Bulls,0.0,0.0,Saturday,November,18005.0
2005-11-26 20:30:00,0.6153846153846154,20986.0,Dallas Mavericks,Memphis Grizzlies,0.0,3.0,Saturday,November,20135.0
2005-11-27 14:00:00,0.4166666666666667,19718.0,Atlanta Hawks,Portland Trail Blazers,0.0,2.0,Sunday,November,10421.0
2005-11-27 15:30:00,0.6666666666666666,20154.0,Los Angeles Clippers,Indiana Pacers,0.0,3.0,Sunday,November,16151.0
2005-11-28 19:00:00,0.07692307692307693,19973.0,Toronto Raptors,Dallas Mavericks,0.0,0.0,Monday,November,15789.0
2005-11-28 19:30:00,0.5,18624.0,Boston Celtics,Orlando Magic,0.0,4.0,Monday,November,14053.0
2005-11-28 19:30:00,0.3333333333333333,20294.0,Miami Heat,New York Knicks,0.0,2.0,Monday,November,19894.0
2005-11-29 19:00:00,0.38461538461538464,20652.0,Philadelphia 76ers,Portland Trail Blazers,0.0,2.0,Tuesday,November,12676.0
2005-11-29 20:00:00,0.6,19356.0,Minnesota Timberwolves,Los Angeles Clippers,0.0,3.0,Tuesday,November,13101.0
2005-11-29 20:30:00,0.2307692307692308,18291.0,Houston Rockets,Atlanta Hawks,0.0,1.0,Tuesday,November,12825.0
2005-11-29 20:30:00,0.7692307692307693,18797.0,San Antonio Spurs,Los Angeles Lakers,0.0,4.0,Tuesday,November,18797.0
2005-11-29 20:30:00,0.4545454545454545,22584.0,Chicago Bulls,Orlando Magic,0.0,4.0,Tuesday,November,21921.0
2005-11-29 21:00:00,0.3333333333333333,19911.0,Utah Jazz,Indiana Pacers,0.0,1.0,Tuesday,November,17021.0
2005-11-30 19:00:00,0.5454545454545454,20173.0,Washington Wizards,Portland Trail Blazers,0.0,2.0,Wednesday,November,15275.0
2005-11-30 19:00:00,0.07142857142857142,19973.0,Toronto Raptors,Memphis Grizzlies,0.0,0.0,Wednesday,November,14993.0
2005-11-30 19:00:00,0.6428571428571429,20562.0,Cleveland Cavaliers,Los Angeles Clippers,0.0,2.0,Wednesday,November,18209.0
2005-11-30 19:00:00,0.5,19718.0,Atlanta Hawks,Miami Heat,0.0,3.0,Wednesday,November,16029.0
2005-11-30 19:30:00,0.5,18624.0,Boston Celtics,Philadelphia 76ers,0.0,1.0,Wednesday,November,14027.0
2005-11-30 21:00:00,0.5833333333333334,18422.0,Phoenix Suns,Indiana Pacers,0.0,4.0,Wednesday,November,16674.0
2005-12-01 20:00:00,0.7857142857142857,20986.0,Dallas Mavericks,San Antonio Spurs,0.0,4.0,Thursday,December,20076.0
2005-12-01 22:30:00,0.3076923076923077,19911.0,Utah Jazz,Los Angeles Lakers,0.0,1.0,Thursday,December,18008.0
2005-12-02 19:00:00,0.5,20173.0,Washington Wizards,Milwaukee Bucks,0.0,2.0,Friday,December,20173.0
2005-12-02 19:00:00,0.13333333333333333,19718.0,Atlanta Hawks,Toronto Raptors,0.0,1.0,Friday,December,12261.0
2005-12-02 19:30:00,0.6363636363636364,18624.0,Boston Celtics,Chicago Bulls,0.0,4.0,Friday,December,14393.0
2005-12-02 20:00:00,0.4166666666666667,18119.0,Memphis Grizzlies,Orlando Magic,0.0,3.0,Friday,December,13913.0
2005-12-02 21:00:00,0.6153846153846154,18422.0,Phoenix Suns,Denver Nuggets,0.0,4.0,Friday,December,17852.0
2005-12-02 22:00:00,0.3333333333333333,19454.0,Portland Trail Blazers,Indiana Pacers,0.0,1.0,Friday,December,13031.0
2005-12-02 22:30:00,0.6363636363636364,18997.0,Los Angeles Lakers,Minnesota Timberwolves,0.0,4.0,Friday,December,18997.0
2005-12-03 20:30:00,0.8571428571428571,22584.0,Chicago Bulls,Detroit Pistons,0.0,4.0,Saturday,December,21875.0
2005-12-03 20:30:00,0.6875,18291.0,Houston Rockets,Memphis Grizzlies,0.0,5.0,Saturday,December,17135.0
2005-12-03 20:30:00,0.8,18797.0,San Antonio Spurs,Philadelphia 76ers,0.0,4.0,Saturday,December,18797.0
2005-12-03 21:00:00,0.5,19667.0,Denver Nuggets,Miami Heat,0.0,3.0,Saturday,December,18196.0
2005-12-03 22:30:00,0.6666666666666666,20154.0,Los Angeles Clippers,Cleveland Cavaliers,0.0,2.0,Saturday,December,18369.0
2005-12-04 20:00:00,0.6428571428571429,18422.0,Phoenix Suns,Atlanta Hawks,0.0,5.0,Sunday,December,16992.0
2005-12-04 21:00:00,0.35714285714285715,19454.0,Portland Trail Blazers,Utah Jazz,0.0,2.0,Sunday,December,13254.0
2005-12-05 20:30:00,0.6428571428571429,22584.0,Chicago Bulls,Dallas Mavericks,0.0,2.0,Monday,December,21733.0
2005-12-05 21:00:00,0.3333333333333333,19911.0,Utah Jazz,Minnesota Timberwolves,0.0,1.0,Monday,December,18218.0
2005-12-05 22:30:00,0.4666666666666667,20154.0,Los Angeles Clippers,Miami Heat,0.0,3.0,Monday,December,19060.0
2005-12-06 19:00:00,0.5384615384615384,20173.0,Washington Wizards,Toronto Raptors,0.0,3.0,Tuesday,December,12401.0
2005-12-06 19:00:00,0.6153846153846154,18345.0,Indiana Pacers,Dallas Mavericks,0.0,3.0,Tuesday,December,14627.0
2005-12-06 20:30:00,0.26666666666666666,18291.0,Houston Rockets,Boston Celtics,0.0,2.0,Tuesday,December,14665.0
2005-12-06 21:00:00,0.5625,19667.0,Denver Nuggets,Atlanta Hawks,0.0,3.0,Tuesday,December,13206.0
2005-12-06 21:00:00,0.29411764705882354,18422.0,Phoenix Suns,Portland Trail Blazers,0.0,0.0,Tuesday,December,15102.0
2005-12-07 19:00:00,0.4375,20652.0,Philadelphia 76ers,Milwaukee Bucks,0.0,1.0,Wednesday,December,12746.0
2005-12-07 19:00:00,0.1176470588235294,19973.0,Toronto Raptors,Los Angeles Lakers,0.0,1.0,Wednesday,December,18821.0
2005-12-07 21:00:00,0.8235294117647058,18797.0,San Antonio Spurs,Miami Heat,0.0,5.0,Wednesday,December,18797.0
2005-12-07 21:00:00,0.375,19911.0,Utah Jazz,Atlanta Hawks,0.0,2.0,Wednesday,December,16463.0
2005-12-07 22:00:00,0.2777777777777778,19454.0,Portland Trail Blazers,Minnesota Timberwolves,0.0,0.0,Wednesday,December,12401.0
2005-12-07 22:30:00,0.3125,20154.0,Los Angeles Clippers,New York Knicks,0.0,1.0,Wednesday,December,15316.0
2005-12-08 20:00:00,0.5,18345.0,Indiana Pacers,Washington Wizards,0.0,3.0,Thursday,December,14273.0
2005-12-09 19:30:00,0.4117647058823529,20294.0,Miami Heat,Denver Nuggets,0.0,1.0,Friday,December,19896.0
2005-12-09 20:00:00,0.6470588235294118,18119.0,Memphis Grizzlies,Dallas Mavericks,0.0,4.0,Friday,December,17176.0
2005-12-09 20:30:00,0.5,22584.0,Chicago Bulls,Los Angeles Lakers,0.0,4.0,Friday,December,22410.0
2005-12-09 20:30:00,0.8333333333333334,18797.0,San Antonio Spurs,Boston Celtics,0.0,5.0,Friday,December,18797.0
2005-12-09 22:00:00,0.7058823529411765,18422.0,Phoenix Suns,New York Knicks,0.0,5.0,Friday,December,18207.0
2005-12-10 19:00:00,0.4666666666666667,20173.0,Washington Wizards,Chicago Bulls,0.0,2.0,Saturday,December,18833.0
2005-12-10 19:00:00,0.7894736842105263,19718.0,Atlanta Hawks,San Antonio Spurs,0.0,4.0,Saturday,December,16678.0
2005-12-10 20:00:00,0.6111111111111112,18345.0,Indiana Pacers,Memphis Grizzlies,0.0,3.0,Saturday,December,16043.0
2005-12-10 20:00:00,0.7333333333333333,19356.0,Minnesota Timberwolves,Los Angeles Lakers,0.0,5.0,Saturday,December,18739.0
2005-12-10 20:30:00,0.7058823529411765,20986.0,Dallas Mavericks,Boston Celtics,0.0,4.0,Saturday,December,20156.0
2005-12-10 22:30:00,0.6666666666666666,20154.0,Los Angeles Clippers,Phoenix Suns,0.0,4.0,Saturday,December,17033.0
2005-12-11 18:00:00,0.4375,20294.0,Miami Heat,Washington Wizards,0.0,1.0,Sunday,December,19600.0
2005-12-11 21:00:00,0.2631578947368421,19454.0,Portland Trail Blazers,Houston Rockets,0.0,0.0,Sunday,December,12886.0
2005-12-11 21:00:00,0.6842105263157895,20154.0,Los Angeles Clippers,Detroit Pistons,0.0,4.0,Sunday,December,19060.0
2005-12-12 19:00:00,0.4705882352941176,20652.0,Philadelphia 76ers,Minnesota Timberwolves,0.0,2.0,Monday,December,13310.0
2005-12-12 20:30:00,0.5,20986.0,Dallas Mavericks,Los Angeles Lakers,0.0,4.0,Monday,December,19680.0
2005-12-12 21:00:00,0.4117647058823529,19911.0,Utah Jazz,Detroit Pistons,0.0,3.0,Monday,December,18275.0
2005-12-13 19:00:00,0.5625,20562.0,Cleveland Cavaliers,Atlanta Hawks,0.0,2.0,Tuesday,December,17114.0
2005-12-13 20:00:00,0.375,19356.0,Minnesota Timberwolves,Sacramento Kings,0.0,1.0,Tuesday,December,13989.0
2005-12-13 20:30:00,0.4736842105263158,22584.0,Chicago Bulls,Miami Heat,0.0,2.0,Tuesday,December,19129.0
2005-12-13 20:30:00,0.8,18797.0,San Antonio Spurs,Los Angeles Clippers,0.0,4.0,Tuesday,December,18797.0
